792	1901
793	1901
794	1901
795	1901
796	1901
797	1901
798	1901
799	1901
800	1901
801	1901
802	1901
803	1901
804	1901
5	924
881	1885
ta_amh001	pdb_ta_amh
ta_amh003	pdb_ta_amh
ta_amh004	pdb_ta_amh
ta_amh005	pdb_ta_amh
ta_amh006	pdb_ta_amh
ta_amh007	pdb_ta_amh
ta_amh008	pdb_ta_amh
ta_amh009	pdb_ta_amh
ta_amh010	pdb_ta_amh
ta_amh011	pdb_ta_amh
ta_amh012	pdb_ta_amh
ta_amh013	pdb_ta_amh
ta_amh014	pdb_ta_amh
ta_amh015	pdb_ta_amh
ta_amh016	pdb_ta_amh
ta_aph001	pdb_ta_aph
ta_aph002	pdb_ta_aph
ta_aph003	pdb_ta_aph
ta_aph004	pdb_ta_aph
ta_aph005	pdb_ta_aph
ta_aph006	pdb_ta_aph
ta_aph007	pdb_ta_aph
ta_aph008	pdb_ta_aph
ta_aph009	pdb_ta_aph
ta_aph010	pdb_ta_aph
ta_aph011	pdb_ta_aph
ta_aph012	pdb_ta_aph
ta_aph013	pdb_ta_aph
ta_aph014	pdb_ta_aph
ta_aph015	pdb_ta_aph
ta_aph016	pdb_ta_aph
ta_aph017	pdb_ta_aph
ta_aph018	pdb_ta_aph
ta_aph019	pdb_ta_aph
ta_aph020	pdb_ta_aph
ta_aph021	pdb_ta_aph
ta_aph022	pdb_ta_aph
ta_aph023	pdb_ta_aph
ta_aph024	pdb_ta_aph
ta_aph025	pdb_ta_aph
ta_aph026	pdb_ta_aph
ta_asz001	pdb_ta_asz
ta_asz002	pdb_ta_asz
ta_asz003	pdb_ta_asz
ta_asz004	pdb_ta_asz
ta_asz005	pdb_ta_asz
ta_asz006	pdb_ta_asz
ta_asz007	pdb_ta_asz
ta_asz008	pdb_ta_asz
ta_asz009	pdb_ta_asz
ta_asz010	pdb_ta_asz
ta_asz011	pdb_ta_asz
ta_asz012	pdb_ta_asz
ta_asz013	pdb_ta_asz
ta_asz014	pdb_ta_asz
ta_asz015	pdb_ta_asz
ta_egm001	pdb_ta_egm
ta_egm002	pdb_ta_egm
ta_egm003	pdb_ta_egm
ta_egm004	pdb_ta_egm
ta_egm005	pdb_ta_egm
ta_egm006	pdb_ta_egm
ta_egm007	pdb_ta_egm
ta_egm008	pdb_ta_egm
ta_egm009	pdb_ta_egm
ta_egm010	pdb_ta_egm
ta_egm011	pdb_ta_egm
ta_egm012	pdb_ta_egm
ta_egm013	pdb_ta_egm
ta_egm014	pdb_ta_egm
ta_egm015	pdb_ta_egm
ta_egm016	pdb_ta_egm
ta_egm017	pdb_ta_egm
ta_egm018	pdb_ta_egm
ta_egm019	pdb_ta_egm
ta_grr001	pdb_ta_grr
ta_grr002	pdb_ta_grr
ta_grr003	pdb_ta_grr
ta_grr004	pdb_ta_grr
ta_grr005	pdb_ta_grr
ta_grr006	pdb_ta_grr
ta_grr007	pdb_ta_grr
ta_grr008	pdb_ta_grr
ta_grr009	pdb_ta_grr
ta_grr010	pdb_ta_grr
ta_grr011	pdb_ta_grr
ta_grr012	pdb_ta_grr
ta_grr013	pdb_ta_grr
ta_grr014	pdb_ta_grr
ta_grr015	pdb_ta_grr
ta_grr016	pdb_ta_grr
ta_grr017	pdb_ta_grr
ta_grr018	pdb_ta_grr
ta_grr019	pdb_ta_grr
ta_grr020	pdb_ta_grr
ta_jne001	pdb_ta_jne
ta_jne002	pdb_ta_jne
ta_jne003	pdb_ta_jne
ta_jne004	pdb_ta_jne
ta_jne005	pdb_ta_jne
ta_jne006	pdb_ta_jne
ta_jne007	pdb_ta_jne
ta_jne008	pdb_ta_jne
ta_jne009	pdb_ta_jne
ta_jne010	pdb_ta_jne
ta_jne011	pdb_ta_jne
ta_jne012	pdb_ta_jne
ta_jvm001	pdb_ta_jvm
ta_jvm002	pdb_ta_jvm
ta_jvm003	pdb_ta_jvm
ta_jvm004	pdb_ta_jvm
ta_jvm005	pdb_ta_jvm
ta_jvm006	pdb_ta_jvm
ta_jvm008	pdb_ta_jvm
ta_jvm010	pdb_ta_jvm
ta_jvm011	pdb_ta_jvm
ta_jvm012	pdb_ta_jvm
"ta_jvm013
"	pdb_ta_jvm
ta_jvm014	pdb_ta_jvm
ta_jvm015	pdb_ta_jvm
ta_jvm016	pdb_ta_jvm
ta_jvm017	pdb_ta_jvm
ta_jvm018	pdb_ta_jvm
ta_jvm019	pdb_ta_jvm
ta_maf001	pdb_ta_maf
ta_maf002	pdb_ta_maf
ta_maf003	pdb_ta_maf
ta_maf004	pdb_ta_maf
ta_maf005	pdb_ta_maf
ta_maf006	pdb_ta_maf
ta_maf007	pdb_ta_maf
ta_maf008	pdb_ta_maf
ta_maf009	pdb_ta_maf
ta_maf010	pdb_ta_maf
ta_maf011	pdb_ta_maf
ta_maf012	pdb_ta_maf
ta_maf013	pdb_ta_maf
ta_maf014	pdb_ta_maf
ta_maf015	pdb_ta_maf
ta_maf016	pdb_ta_maf
ta_maf017	pdb_ta_maf
ta_maf018	pdb_ta_maf
ta_maf019	pdb_ta_maf
ta_maf020	pdb_ta_maf
ta_maf021	pdb_ta_maf
ta_maf022	pdb_ta_maf
ta_maf023	pdb_ta_maf
ta_maf024	pdb_ta_maf
ta_mam001	pdb_ta_mam
ta_mam002	pdb_ta_mam
ta_mam003	pdb_ta_mam
ta_mam004	pdb_ta_mam
ta_mam005	pdb_ta_mam
ta_mam006	pdb_ta_mam
ta_mam007	pdb_ta_mam
ta_mam008	pdb_ta_mam
ta_mam009	pdb_ta_mam
ta_mam010	pdb_ta_mam
ta_mam011	pdb_ta_mam
ta_mam012	pdb_ta_mam
ta_mam013	pdb_ta_mam
ta_mam014	pdb_ta_mam
ta_mmc001	pdb_ta_mmc
ta_mmc002	pdb_ta_mmc
ta_mmc003	pdb_ta_mmc
ta_mmc004	pdb_ta_mmc
ta_mmc005	pdb_ta_mmc
ta_mmc006	pdb_ta_mmc
ta_mmc007	pdb_ta_mmc
ta_mmc008	pdb_ta_mmc
ta_mmc009	pdb_ta_mmc
ta_mmc010	pdb_ta_mmc
ta_mmc011	pdb_ta_mmc
ta_mmc012	pdb_ta_mmc
ta_mmc013	pdb_ta_mmc
ta_mmc014	pdb_ta_mmc
ta_mmc015	pdb_ta_mmc
ta_mmc016	pdb_ta_mmc
ta_mmc017	pdb_ta_mmc
ta_msn001	pdb_ta_msn
ta_msn002	pdb_ta_msn
ta_msn003	pdb_ta_msn
ta_msn004	pdb_ta_msn
ta_msn005	pdb_ta_msn
ta_msn006	pdb_ta_msn
ta_msn007	pdb_ta_msn
ta_msn008	pdb_ta_msn
ta_msn009	pdb_ta_msn
ta_msn010	pdb_ta_msn
ta_msn011	pdb_ta_msn
ta_msn012	pdb_ta_msn
ta_msn013	pdb_ta_msn
ta_msn014	pdb_ta_msn
ta_msn015	pdb_ta_msn
ta_msn016	pdb_ta_msn
ta_msn017	pdb_ta_msn
ta_msn018	pdb_ta_msn
ta_nsr001	pdb_ta_nsr
ta_nsr002	pdb_ta_nsr
ta_nsr003	pdb_ta_nsr
ta_nsr004	pdb_ta_nsr
ta_nsr005	pdb_ta_nsr
ta_nsr006	pdb_ta_nsr
ta_nsr007	pdb_ta_nsr
ta_nsr008	pdb_ta_nsr
ta_nsr009	pdb_ta_nsr
ta_nsr010	pdb_ta_nsr
ta_nsr011	pdb_ta_nsr
ta_nsr012	pdb_ta_nsr
ta_phm001	pdb_ta_phm
ta_phm002	pdb_ta_phm
ta_phm003	pdb_ta_phm
ta_phm004	pdb_ta_phm
ta_phm005	pdb_ta_phm
ta_phm006	pdb_ta_phm
ta_phm007	pdb_ta_phm
ta_phm008	pdb_ta_phm
ta_phm009	pdb_ta_phm
ta_phm010	pdb_ta_phm
ta_phm011	pdb_ta_phm
ta_phm012	pdb_ta_phm
ta_phm013	pdb_ta_phm
ta_phm014	pdb_ta_phm
ta_phm015	pdb_ta_phm
ta_phm016	pdb_ta_phm
ta_phm017	pdb_ta_phm
ta_phm018	pdb_ta_phm
ta_phm019	pdb_ta_phm
ta_ras001	pdb_ta_ras
ta_ras002	pdb_ta_ras
ta_ras003	pdb_ta_ras
ta_ras004	pdb_ta_ras
ta_ras005	pdb_ta_ras
ta_ras006	pdb_ta_ras
ta_ras007	pdb_ta_ras
ta_ras008	pdb_ta_ras
ta_ras009	pdb_ta_ras
ta_ras010	pdb_ta_ras
ta_ras011	pdb_ta_ras
ta_ras012	pdb_ta_ras
ta_ras013	pdb_ta_ras
ta_ras014	pdb_ta_ras
ta_ssg001	pdb_ta_ssg
ta_ssg002	pdb_ta_ssg
ta_ssg003	pdb_ta_ssg
ta_ssg005	pdb_ta_ssg
ta_ssg006	pdb_ta_ssg
ta_ssg007	pdb_ta_ssg
ta_ssg008	pdb_ta_ssg
ta_ssg009	pdb_ta_ssg
ta_ssg010	pdb_ta_ssg
ta_ssg011	pdb_ta_ssg
ta_ssg012	pdb_ta_ssg
ta_ssg013	pdb_ta_ssg
ta_ssg014	pdb_ta_ssg
ta_ssg015	pdb_ta_ssg
ta_ssh001	pdb_ta_ssh
ta_ssh002	pdb_ta_ssh
ta_ssh003	pdb_ta_ssh
ta_ssh004	pdb_ta_ssh
ta_ssh005	pdb_ta_ssh
ta_ssh006	pdb_ta_ssh
ta_ssh007	pdb_ta_ssh
ta_ssh008	pdb_ta_ssh
ta_ssh009	pdb_ta_ssh
ta_ssh010	pdb_ta_ssh
ta_ssh011	pdb_ta_ssh
ta_tmm001	pdb_ta_tmm
ta_tmm002	pdb_ta_tmm
ta_tmm003	pdb_ta_tmm
ta_tmm004	pdb_ta_tmm
ta_tmm005	pdb_ta_tmm
ta_tmm006	pdb_ta_tmm
ta_tmm008	pdb_ta_tmm
ta_tmm009	pdb_ta_tmm
ta_tmm010	pdb_ta_tmm
ta_tmm011	pdb_ta_tmm
ta_tmm012	pdb_ta_tmm
ta_tmm015	pdb_ta_tmm
ta_tmm016	pdb_ta_tmm
ta_tmm017	pdb_ta_tmm
ta_tmm018	pdb_ta_tmm
ta_tmm019	pdb_ta_tmm
ta_tmm020	pdb_ta_tmm
